artist,id,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
Selena Gomez & The Scene,2mynF11jcTY1aLnzVUKkDp,0.675,0.00078,0.635,0.782,8.5e-05,0.106,0.0351
Selena Gomez & The Scene,7iZjR65JNnSxWddKSnLIfq,0.848,0.000429,0.675,0.583,0.000518,0.0483,0.0461
Selena Gomez & The Scene,4LfOXuvfl33HS7hI6Yhz0v,0.968,0.0595,0.593,0.973,0.00019,0.268,0.0408
Selena Gomez & The Scene,5eYG51LEIefqCyGghCPNis,0.909,0.0137,0.691,0.963,0.0418,0.0585,0.0513
Selena Gomez & The Scene,4DcGqmxYqJ2wvmZ2BP108N,0.299,0.00313,0.559,0.871,0,0.0915,0.0449
Selena Gomez & The Scene,18vAj2hFobJFUHMXNh3MOl,0.446,0.00305,0.709,0.649,0,0.287,0.0617
Selena Gomez & The Scene,11Xb5yLu8oLtf3oU1OYmSg,0.669,0.000127,0.497,0.922,0,0.382,0.107
Selena Gomez & The Scene,3ZEDKrHBxTYbVSlFAFU1iL,0.796,0.024,0.56,0.853,0,0.105,0.037
Selena Gomez & The Scene,3kNAOmeUSN7ZQwE9NPYvdm,0.807,0.000149,0.58,0.898,7.08e-06,0.359,0.0828
Selena Gomez & The Scene,6isW3dIOYxjmrkvjreBxJV,0.738,0.0409,0.414,0.942,9.91e-06,0.0993,0.0416
Selena Gomez & The Scene,7wlitD3ua0UOSQBOIAuDLL,0.66,0.00214,0.595,0.935,8.37e-06,0.178,0.0913
Selena Gomez & The Scene,5jmrm2LJtE4JsTTiCoqJzC,0.876,0.0188,0.606,0.902,0,0.0534,0.0514
Selena Gomez & The Scene,43ryuxFq7GAM1qBNvdkpep,0.143,0.0359,0.481,0.524,0,0.289,0.028
Selena Gomez & The Scene,5LqNkYx1YomZYYCAmqSxvC,0.712,0.00278,0.558,0.903,3.17e-06,0.367,0.0659
Selena Gomez & The Scene,7Jhvqsy77gvZOrFYinBhoE,0.637,0.000418,0.45,0.913,0.000106,0.0893,0.0725
Selena Gomez & The Scene,7LnTcVzYLGsaqt6ZHKyFgI,0.323,0.0314,0.462,0.935,0,0.348,0.144
Selena Gomez & The Scene,3A5wpaLw0wJiiUDNhkcGOt,0.661,0.00954,0.525,0.916,0,0.0752,0.143
Selena Gomez & The Scene,3b5utuEMpKwpUe241jXcee,0.892,0.175,0.627,0.754,3.89e-06,0.0613,0.222
Selena Gomez & The Scene,1XUcm6nnFp8eqTiXQRmYlE,0.913,0.137,0.709,0.934,0,0.0593,0.194
Selena Gomez & The Scene,4SiYDDDLEdejbAQlEcH7HZ,0.485,3.09e-05,0.682,0.988,0.148,0.0517,0.133
Selena Gomez & The Scene,5RhxBpoCwX2vLBcSJzYa5j,0.486,0.00265,0.545,0.686,0,0.477,0.0665
Selena Gomez & The Scene,1r0XfrhdG6bsiS4oe1QM96,0.409,0.0102,0.629,0.806,1.72e-05,0.112,0.0442
Selena Gomez & The Scene,4UIrbubAy3T2c92ivoU0yh,0.857,0.042,0.753,0.867,0,0.0796,0.122
Selena Gomez & The Scene,20vfngAaNKcBQT4fhI8Scv,0.567,0.091,0.578,0.921,0,0.383,0.0606
Selena Gomez & The Scene,3jNiVFxWIaeVwGKFCW9RtP,0.851,0.00653,0.577,0.93,0,0.069,0.0419
Selena Gomez & The Scene,2AcW237NZ5Qqjdo7LmlZU9,0.632,0.0549,0.552,0.846,0,0.334,0.102
Selena Gomez & The Scene,0tznk8A6wnquYehaM3jITg,0.775,0.411,0.732,0.757,7.02e-05,0.5,0.0772
Selena Gomez & The Scene,6YtKjLt9Xfac8a2xSj3SMy,0.22,0.687,0.503,0.644,0,0.0508,0.0415
Selena Gomez & The Scene,64ZtUUvYqh0aeCkQzILgUy,0.512,0.017,0.533,0.778,0,0.0391,0.0621
Selena Gomez & The Scene,5SiH2PRbrf0FG71IkP7SNe,0.239,0.0362,0.303,0.86,0,0.129,0.0512
Selena Gomez & The Scene,2IxCIRGXUw4WnMhsVp0Zkm,0.576,0.000351,0.599,0.886,0.0156,0.0949,0.0841
Selena Gomez & The Scene,7mqkmECuuoiGvT5EODbtYp,0.706,0.0145,0.598,0.923,0.00115,0.123,0.0375
Selena Gomez & The Scene,32hCu0oPVHeGwLDf3FSIPf,0.398,0.0103,0.62,0.845,0,0.107,0.047
Selena Gomez & The Scene,0fU6eA0OOsGRUA9S0hHmLO,0.572,0.00242,0.537,0.691,0,0.584,0.0705
Selena Gomez & The Scene,1hg36SXhZFx5jl0otL9mUS,0.409,0.0125,0.627,0.81,3.09e-05,0.111,0.0431
Selena Gomez & The Scene,6xF3aLabSD4OKjkQqivoiv,0.825,0.037,0.743,0.867,0,0.0715,0.158
Selena Gomez & The Scene,2PTMvgMHj3J44LzwgKvpyx,0.537,0.0867,0.581,0.921,0,0.39,0.0604
Selena Gomez & The Scene,6UEP2L8HQiYI7pqfsbYaiE,0.871,0.00866,0.577,0.929,0,0.0752,0.0407
Selena Gomez & The Scene,2tztR7JKGkVM7jhOKaZVtK,0.591,0.0593,0.548,0.837,0,0.305,0.0973
Selena Gomez & The Scene,2HhCejz5iIMaZ4U2RJfJpL,0.779,0.368,0.73,0.756,7.05e-05,0.542,0.0825
Selena Gomez & The Scene,46A2JRWGQSYIP0H53S9Au3,0.226,0.695,0.331,0.636,0,0.0501,0.053
Selena Gomez & The Scene,4FmeMcCPYbk5cuEBIZh4C9,0.5,0.0196,0.544,0.796,0,0.0358,0.0654
Selena Gomez & The Scene,1c8wK088PY0a066BQOyKGN,0.25,0.0336,0.46,0.856,0,0.125,0.0357
Selena Gomez & The Scene,1LOuZmemeDN1SkJc9EemFI,0.572,0.00242,0.537,0.691,0,0.584,0.0705
Selena Gomez & The Scene,0lYS1tJg3r6ATe9bRPB0Hu,0.409,0.0125,0.627,0.81,3.09e-05,0.111,0.0431
Selena Gomez & The Scene,0zt7g7yazz9SiWHprOVIHZ,0.871,0.0164,0.605,0.907,1.67e-06,0.0533,0.0496
Selena Gomez & The Scene,2x2jV2eU3xvdSxxGpXEuJH,0.841,0.0437,0.743,0.873,0,0.0759,0.166
Selena Gomez & The Scene,60oMn0pfHE49k465msufCf,0.575,0.0886,0.579,0.918,0,0.366,0.0652
Selena Gomez & The Scene,30YvmUc3qluwbibHjl0s83,0.852,0.00945,0.587,0.923,0,0.0727,0.0435
Selena Gomez & The Scene,2NHAO5DIJNTiOTGek65DBh,0.617,0.0587,0.556,0.834,0,0.352,0.0814
Selena Gomez & The Scene,5yJrFBj0paZaT096z48eq4,0.76,0.355,0.73,0.737,4.18e-05,0.414,0.0847
Selena Gomez & The Scene,2eW8aJXH9OSqJuw1UcPEj6,0.227,0.687,0.526,0.64,0,0.049,0.0393
Selena Gomez & The Scene,548e8kJ1vpf8SZnWTOVS2X,0.466,0.0161,0.544,0.78,0,0.0351,0.064
Selena Gomez & The Scene,3oiIATOXfEJhmWrCbZIi2Q,0.243,0.0319,0.303,0.859,0,0.125,0.049
Selena Gomez & The Scene,6jHhbuXclWnmk00rPdd7Ba,0.669,0.000127,0.497,0.922,0,0.382,0.107
Selena Gomez & The Scene,0hD3kdoL40Eu0fAPx12iC4,0.796,0.024,0.56,0.853,0,0.105,0.037
Selena Gomez & The Scene,7cNV45H5hx4QRlA0ddlsTx,0.807,0.000149,0.58,0.898,7.08e-06,0.359,0.0828
Selena Gomez & The Scene,3pafrhxOhQI686CCzgWLlD,0.738,0.0409,0.414,0.942,9.91e-06,0.0993,0.0416
Selena Gomez & The Scene,5upBaUbfpVD260iCKPhZbQ,0.66,0.00214,0.595,0.935,8.37e-06,0.178,0.0913
Selena Gomez & The Scene,4nAsykHmK2N7clWhaxNKlg,0.876,0.0188,0.606,0.902,0,0.0534,0.0514
Selena Gomez & The Scene,3uzHNSDBfOxZIk2kf6JdGl,0.143,0.0359,0.481,0.524,0,0.289,0.028
Selena Gomez & The Scene,7CjYgHpmh3YURBOmB1sZXq,0.712,0.00278,0.558,0.903,3.17e-06,0.367,0.0659
Selena Gomez & The Scene,6Z0B7hQuDnFdrfEJDI7CI7,0.637,0.000418,0.45,0.913,0.000106,0.0893,0.0725
Selena Gomez & The Scene,0QxLqewomwXusfqawvC2MO,0.323,0.0314,0.462,0.935,0,0.348,0.144
Selena Gomez & The Scene,6qanjcyGIzrnMs6pZcKeVi,0.661,0.00954,0.525,0.916,0,0.0752,0.143
Selena Gomez & The Scene,4d8nNvIYfZ2j35fJaFnVfl,0.892,0.175,0.627,0.754,3.89e-06,0.0613,0.222
Selena Gomez & The Scene,4JJKvhCGXZXdfvrFhcQHTe,0.913,0.137,0.709,0.934,0,0.0593,0.194
Selena Gomez & The Scene,7ovlefaNwnigJY4dCxRP2W,0.887,0.00211,0.643,0.814,0.000309,0.0909,0.0362
Selena Gomez & The Scene,25xDItLSUvUS36DckdEKF0,0.689,0.00409,0.638,0.754,0.525,0.113,0.0281
Selena Gomez & The Scene,5UG0Z3IcknA2qxH9b4G9ik,0.802,0.000762,0.703,0.77,0.153,0.281,0.0467
Selena Gomez & The Scene,6SAVhULtgzSikEBWMy96Cs,0.558,0.000397,0.675,0.861,0.332,0.284,0.0483
Selena Gomez & The Scene,5vQgF6gzfkDmFlouKzWNzD,0.764,0.000177,0.755,0.64,0.135,0.0597,0.0421
Selena Gomez & The Scene,593ajqk3yK3BetOGwbgF3n,0.709,0.116,0.671,0.892,7.72e-06,0.505,0.153
Selena Gomez & The Scene,5XKI4NsHro5B7NLj1h9xFr,0.667,0.000125,0.493,0.923,0,0.38,0.109
Selena Gomez & The Scene,2Cmjtu8ZXmHq2EsehUeCx3,0.795,0.024,0.558,0.853,0,0.105,0.037
Selena Gomez & The Scene,6PAL3nzEgroNOMurJAjpFX,0.805,0.000146,0.58,0.898,7.87e-06,0.359,0.0832
Selena Gomez & The Scene,3SmphHzsiSclnzfoABnT6e,0.74,0.0385,0.414,0.943,1.13e-05,0.0992,0.0417
Selena Gomez & The Scene,6u6M0wnEYjY3PdLMYQWhDs,0.667,0.00227,0.596,0.936,8.65e-06,0.209,0.091
Selena Gomez & The Scene,1YaVmBh7EAeR54FIjuFcb5,0.875,0.0185,0.605,0.902,1.01e-06,0.0534,0.0511
Selena Gomez & The Scene,7KlAuO1ApmrsEp9HNeMwcA,0.135,0.0389,0.481,0.536,0,0.223,0.0281
Selena Gomez & The Scene,0yZDOCyZBgxHkRQ4tVM6RI,0.709,0.00278,0.559,0.903,3.15e-06,0.367,0.0658
Selena Gomez & The Scene,6IWUAkhBsPW5GXh0ArByHB,0.634,0.000435,0.449,0.912,9.88e-05,0.0889,0.0721
Selena Gomez & The Scene,02lScBUaiKOyU15rLZBzCu,0.328,0.0307,0.461,0.935,0,0.352,0.144
Selena Gomez & The Scene,08CcGMDeP00EgxA3SMHqSP,0.668,0.00965,0.53,0.917,0,0.0751,0.142
Selena Gomez & The Scene,1JoVjKrigJPwD3SC32PmSA,0.89,0.175,0.635,0.755,3.69e-06,0.0611,0.211
Selena Gomez & The Scene,6nhvIZeu7g6OsDCLj1DKLl,0.914,0.14,0.71,0.935,0,0.0593,0.193
Ariana Grande,12sliObzVzbLbAlDb8eChf,0.599,0.801,0.499,0.462,0,0.0946,0.0312
Ariana Grande,1hG4V53eR16jg7jVTNLOiX,0.485,0.237,0.83,0.585,0,0.248,0.094
Ariana Grande,5VipERQ1ofCowecoFg2MVU,0.661,0.0681,0.789,0.742,0,0.166,0.0652
Ariana Grande,1N9hFgcgWYbGINUKjhvcK6,0.464,0.08,0.719,0.607,0,0.125,0.165
Ariana Grande,1qKdid2S9fZdSrzLaCcjcF,0.382,0.519,0.411,0.522,0,0.398,0.0981
Ariana Grande,4rJWTThj9EWR6UqD1eVyge,0.434,0.67,0.739,0.516,0,0.151,0.0539
Ariana Grande,53Z8fbdVNus9Kiu7tWIBEC,0.0916,0.0703,0.552,0.599,0,0.0986,0.0404
Ariana Grande,5Ds3yH73nMHgkmJxcxqPrr,0.372,0.0815,0.686,0.526,7.75e-06,0.144,0.0374
Ariana Grande,7wcl0YJBQ0ygTUUaXLRM1g,0.456,0.0814,0.772,0.506,1.1e-05,0.182,0.139
Ariana Grande,7cFYqReKEigTxTm0bNE6YA,0.557,0.186,0.688,0.455,0,0.0794,0.199
Ariana Grande,4iIrJ94pkIEnGZWv1MhIRC,0.553,0.0686,0.688,0.573,0,0.0749,0.208
Ariana Grande,3DFnLXa69NVlOjbhTbXXNn,0.682,0.468,0.737,0.802,0,0.0931,0.0878
Ariana Grande,65OEcDb4M3mAvEpSdXi6Lv,0.26,0.0967,0.624,0.672,0,0.155,0.106
Ariana Grande,3RP1eXaK8f4rwqY9fRKVRF,0.173,0.36,0.487,0.534,0,0.1,0.0555
Ariana Grande,3Os1431WclqyKxWqMzRESE,0.179,0.175,0.639,0.544,2.44e-05,0.14,0.0383
Ariana Grande,3eZYOQO4UzKrUDYDghtnFw,0.322,0.0251,0.698,0.708,0,0.124,0.0454
Ariana Grande,2sQH02O2HBCPJCztBrCWNa,0.704,0.211,0.659,0.662,0,0.228,0.434
Ariana Grande,6KIKaWKE9wV6mLjho3w61y,0.434,0.37,0.726,0.667,0,0.118,0.0617
Ariana Grande,63WsFFnQ8CL941iZBELYsX,0.217,0.317,0.734,0.475,1.41e-06,0.113,0.0403
Ariana Grande,0QQSR0relCdVhTMpfhWHNZ,0.62,0.765,0.54,0.434,0,0.083,0.0308
Ariana Grande,2Yn2h3453izHQVYA7Y6yej,0.496,0.264,0.822,0.577,0,0.265,0.0693
Ariana Grande,0zB7iPxmJNRVfc4pWDlnq0,0.646,0.0752,0.793,0.751,0,0.173,0.0795
Ariana Grande,42ukB60PjxgEmoTAHICfiN,0.437,0.114,0.69,0.605,0,0.122,0.206
Ariana Grande,0ZdGVAGMo97b79QUWLAAjn,0.389,0.513,0.555,0.523,0,0.402,0.0666
Ariana Grande,0MNhRtoaGd9dGovN2g68iw,0.416,0.615,0.744,0.516,0,0.147,0.0481
Ariana Grande,2kDAZEBsG2PCwfllZgsp3n,0.094,0.0683,0.552,0.596,0,0.0976,0.0405
Ariana Grande,4HiQIJpZwUBgI6jO7wQTJD,0.345,0.0812,0.686,0.529,1.1e-05,0.144,0.0377
Ariana Grande,331JfwM58Lm7JghbuDLKqe,0.53,0.0922,0.77,0.512,2.31e-05,0.198,0.121
Ariana Grande,1RNjLHCiT562LKqKNYIlMi,0.588,0.193,0.696,0.46,0,0.0796,0.186
Ariana Grande,3HwtjYXnBkhsD2gBwyiIHR,0.562,0.0626,0.694,0.566,0,0.0748,0.238
Ariana Grande,0edCZS4cbBSFiVvVgBy5oc,0.617,0.468,0.735,0.805,0,0.094,0.0888
Ariana Grande,0Uv6qb3ykwaPWDZiKf0qPN,0.272,0.0889,0.702,0.623,0,0.149,0.0582
Ariana Grande,7mNsHed5BYlpmgFqAAkvsM,0.165,0.36,0.474,0.533,0,0.101,0.0559
Ariana Grande,59NnZFsjW255ZRUzIcUQ0q,0.188,0.19,0.638,0.544,2.37e-05,0.136,0.036
Ariana Grande,5NjM6bLa4GdmjjDrUJt0yr,0.322,0.0251,0.695,0.707,0,0.124,0.0461
Ariana Grande,5jcdyQe1BRO65G8ZvbsDMI,0.702,0.217,0.884,0.639,0,0.255,0.296
Ariana Grande,5hixQFzlu1sabD6p3kiS7v,0.489,0.365,0.727,0.65,0,0.117,0.112
Ariana Grande,2uL48Qwc88pu7S9JjT6Jvv,0.235,0.32,0.734,0.472,1.11e-06,0.112,0.0401
Ariana Grande,3ko9jEHNt4O5fjKN65ULJp,0.599,0.801,0.499,0.462,0,0.0946,0.0312
Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,0.485,0.237,0.83,0.585,0,0.248,0.094
Ariana Grande,5GkQIP5mWPi4KZLLXeuFTT,0.661,0.0681,0.789,0.742,0,0.166,0.0652
Ariana Grande,7Dx9Z6Aon1qPS2N0rHSWTe,0.464,0.08,0.719,0.607,0,0.125,0.165
Ariana Grande,7E1jVNoWuemqUryI4FxsVD,0.382,0.519,0.411,0.522,0,0.398,0.0981
Ariana Grande,2IKJtXeR5UsaUjZB46fTOK,0.434,0.67,0.739,0.516,0,0.151,0.0539
Ariana Grande,14gkWVFMwdxBMyqBw1wmIg,0.0916,0.0703,0.552,0.599,0,0.0986,0.0404
Ariana Grande,6u7gmPOz7pzzaeR9xSBpsR,0.372,0.0815,0.686,0.526,7.75e-06,0.144,0.0374
Ariana Grande,0sci7ppTZFm4mjcH3nu8yO,0.456,0.0814,0.772,0.506,1.1e-05,0.182,0.139
Ariana Grande,1whfVLMKWqAX3uk97VXsNN,0.557,0.186,0.688,0.455,0,0.0794,0.199
Ariana Grande,6NYtLvyThMT0oALFdJFdzq,0.553,0.0686,0.688,0.573,0,0.0749,0.208
Ariana Grande,35mvY5S1H3J2QZyna3TFe0,0.682,0.468,0.737,0.802,0,0.0931,0.0878
Ariana Grande,0q85C1JiECyYIQthz1posA,0.26,0.0967,0.624,0.672,0,0.155,0.106
Ariana Grande,3UoULw70kMsiVXxW0L3A33,0.173,0.36,0.487,0.534,0,0.1,0.0555
Ariana Grande,0egpmBxmeALIzcq2C1BOb7,0.62,0.765,0.54,0.434,0,0.083,0.0308
Ariana Grande,71IEKZtnuNR9W0Sl2CsvZU,0.496,0.264,0.822,0.577,0,0.265,0.0693
Ariana Grande,3Hgk2MiY3hIIp6Hmf1fxeW,0.646,0.0752,0.793,0.751,0,0.173,0.0795
Ariana Grande,7miR3W96BChuGCX8NZtz3a,0.437,0.114,0.69,0.605,0,0.122,0.206
Ariana Grande,0K2UmT0JOcEaLssWda2703,0.389,0.513,0.555,0.523,0,0.402,0.0666
Ariana Grande,0ooey28NPvpBWZKwOob963,0.416,0.615,0.744,0.516,0,0.147,0.0481
Ariana Grande,6IHDsLAPM17ZS5uIe3P3He,0.094,0.0683,0.552,0.596,0,0.0976,0.0405
Ariana Grande,6STFK268EWdTPZeRNlAs1n,0.345,0.0812,0.686,0.529,1.1e-05,0.144,0.0377
Ariana Grande,7wA4ZnoGI9E6ZcyTPXq9HP,0.53,0.0922,0.77,0.512,2.31e-05,0.198,0.121
Ariana Grande,5ctjuy2gyXUxr6DxUa2O1B,0.588,0.193,0.696,0.46,0,0.0796,0.186
Ariana Grande,7GQzqBLZyjL69pAIKLx7ap,0.562,0.0626,0.694,0.566,0,0.0748,0.238
Ariana Grande,1eNoiSrvdNWZfCOrP37jSf,0.617,0.468,0.735,0.805,0,0.094,0.0888
Ariana Grande,3yXToXVFzYJklkDWpzeRXb,0.272,0.0889,0.702,0.623,0,0.149,0.0582
Ariana Grande,1bj8x3ERN9gSc2NfJIpc76,0.165,0.36,0.474,0.533,0,0.101,0.0559
Ariana Grande,5SyCD1ic378B4rYWhDmuvo,0.161,0.884,0.239,0.408,0.0318,0.68,0.06
Ariana Grande,67kQ3UW7saqCFqB54BVKKI,0.279,0.158,0.498,0.836,6.59e-06,0.971,0.0669
Ariana Grande,12s87E3EVHMYZQyr9mXsUi,0.501,0.0392,0.674,0.816,1.56e-05,0.342,0.0416
Ariana Grande,56feSEETtLwNjY5Xz8XbKI,0.238,0.0162,0.593,0.737,1.55e-05,0.975,0.0475
Ariana Grande,2I2HYr4FLb6LPfdgcKxK2J,0.611,0.321,0.705,0.554,9.26e-06,0.978,0.0551
Ariana Grande,4OR2KU2qCnREBsSwwJ4PBn,0.366,0.155,0.713,0.707,2.12e-06,0.956,0.0403
Ariana Grande,1Bvxlmt3CtZTyls2IJQ38T,0.529,0.158,0.655,0.7,1.25e-06,0.877,0.0789
Ariana Grande,7bfnkOya2SV8LLTsYmRQJR,0.736,0.0879,0.758,0.883,3.54e-05,0.24,0.0608
Ariana Grande,1FYLqciy2MckeKgTvOCawO,0.372,0.0251,0.515,0.865,5.59e-05,0.971,0.161
Ariana Grande,6va6SjWz457IOZidBppAhz,0.146,0.226,0.443,0.739,0.000378,0.961,0.209
Ariana Grande,6Q4JJnjX00q8O10OliHhjS,0.273,0.196,0.448,0.71,0,0.638,0.0578
Ariana Grande,1edP751qQSUaA1vo7Hva3w,0.171,0.0454,0.322,0.874,2.27e-06,0.945,0.2
Ariana Grande,1IVnvJN9oC3pDYv9qpAnj7,0.318,0.699,0.317,0.474,0,0.945,0.0661
Ariana Grande,5BYts42mYfuullBbELoaEV,0.177,0.109,0.395,0.735,1.66e-06,0.353,0.226
Ariana Grande,1TCEZgYrPjc2G5sBYJciuq,0.472,0.145,0.717,0.768,4.3e-06,0.0741,0.137
Ariana Grande,7MjS7SoRzn8VXajFdV3t04,0.271,0.0407,0.613,0.802,0,0.92,0.171
Ariana Grande,6FmBKZxA3K1Ycr9spEeI15,0.598,0.0673,0.767,0.92,1.96e-06,0.375,0.0997
Ariana Grande,1qfOSlQohddqAOGl3f8snd,0.657,0.0501,0.743,0.85,0,0.942,0.0595
Ariana Grande,4jkikgyrlBMR4Fj3d1s4jT,0.371,0.207,0.648,0.621,2.73e-05,0.918,0.179
Ariana Grande,6dB14UPKgEDLTp38BIKk6N,0.314,0.257,0.358,0.639,0,0.964,0.0382
Ariana Grande,5qmcKqCKRb4EFwRTsndXNe,0.45,0.273,0.615,0.945,0,0.962,0.259
Ariana Grande,0ao5xnzWNAt0dZFF6v4Sct,0.158,0.158,0.603,0.611,0,0.944,0.0322
Ariana Grande,5XkiYqfFAXsXG4V2mGZET8,0.482,0.333,0.639,0.625,0,0.398,0.0509
Ariana Grande,58T204WTLWAs34lOvheS28,0.324,0.0421,0.673,0.783,0.238,0.352,0.0521
Ariana Grande,2Hk1xo2ZrysHtBQMmZvg8U,0.198,0.0419,0.239,0.676,6.98e-06,0.551,0.0613
Ariana Grande,0mQVABspENyHvpVqRpnkxJ,0.597,0.00339,0.762,0.882,0.000326,0.277,0.072
Ariana Grande,6rvHjRpnRhzQVeu8I5CqHp,0.234,0.073,0.59,0.871,0.000128,0.364,0.113
Ariana Grande,3HUJw4KvL5baIwuh0wWPoh,0.551,0.136,0.479,0.591,1.16e-06,0.463,0.0508
Ariana Grande,5H7d8isXFW779pCK7lo4KT,0.277,0.086,0.407,0.826,1.21e-06,0.979,0.0926
Ariana Grande,1LD1TFK08cFUBPmhi3FRAA,0.255,0.00926,0.626,0.769,0.00097,0.95,0.0513
Ariana Grande,32VSdGCv8wkAjUkVha9YBf,0.383,0.467,0.652,0.791,1.45e-06,0.967,0.0655
Ariana Grande,6AZaeRAPYnf5nKwV7HpSlQ,0.223,0.027,0.43,0.811,0.0034,0.95,0.101
Ariana Grande,39LmTF9RgyakzSYX8txrow,0.371,0.378,0.729,0.475,0,0.12,0.0364
Ariana Grande,1TEL6MlSSVLSdhOSddidlJ,0.195,0.78,0.647,0.309,7.41e-06,0.202,0.0366
Ariana Grande,4uTvPEr01pjTbZgl7jcKBD,0.47,0.451,0.747,0.458,0,0.252,0.303
Ariana Grande,2hloaUoRonYssMuqLCBLTX,0.643,0.0815,0.758,0.665,0.000157,0.216,0.0774
Ariana Grande,3wFLWP0FcIqHK1wb1CPthQ,0.427,0.329,0.45,0.619,0,0.319,0.372
Ariana Grande,5Il6Oe7lr5XM7A0cWbVQtr,0.569,0.0268,0.847,0.579,0.0545,0.102,0.0719
Ariana Grande,27356GVuMPFWiJSZCragoM,0.477,0.0844,0.671,0.714,1.48e-06,0.0568,0.21
Ariana Grande,2vdBo4ALPYbHRUPKgtE5iC,0.11,0.418,0.287,0.364,1.8e-05,0.185,0.0306
Ariana Grande,4T652DlATVHe0jdLKaN3Bw,0.331,0.173,0.662,0.6,0.000137,0.109,0.0703
Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,0.327,0.592,0.778,0.317,0,0.0881,0.334
Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,0.412,0.229,0.717,0.653,0,0.101,0.0658
Ariana Grande,4kV4N9D1iKVxx1KLvtTpjS,0.335,0.0421,0.726,0.554,0,0.106,0.0917
Ariana Grande,0v2LUO8oTHnkjQ8MmKuXyk,0.429,0.942,0.336,0.231,0,0.188,0.0497
Ariana Grande,4mLkiFppf8Xvem6BSY34qw,0.855,0.0793,0.795,0.759,0,0.0805,0.0528
Ariana Grande,0sdbFOyfgAhAhWq8DpzkaW,0.687,0.0122,0.877,0.547,1.51e-05,0.028,0.18
Ariana Grande,1xWH8zYtDeS9mW1JJG23VZ,0.622,0.375,0.831,0.485,1.47e-05,0.118,0.15
Ariana Grande,5OCJzvD7sykQEKHH7qAC3C,0.268,0.0233,0.602,0.658,6e-05,0.237,0.0558
Ariana Grande,70khXICDeTTxgYtw3EysKH,0.46,0.248,0.721,0.459,0,0.212,0.032
Ariana Grande,5YeHLHDdQ4nKHk81XFWhCU,0.735,0.107,0.847,0.603,7.4e-06,0.106,0.0397
Ariana Grande,0WdR2AyLW1Drd3OUdwezM0,0.658,0.186,0.71,0.614,0,0.0974,0.0431
Ariana Grande,4OafepJy2teCjYJbvFE60J,0.364,0.0211,0.568,0.656,1.37e-05,0.213,0.0433
Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo,0.354,0.04,0.699,0.713,3.11e-06,0.294,0.0594
Ariana Grande,4b7mLZQWsy0rLnrMtPA9fQ,0.348,0.058,0.761,0.818,0,0.11,0.0978
Ariana Grande,3NbTQ8ZbHU6MSEVUFAVCJ9,0.0549,0.216,0.597,0.524,0,0.112,0.0537
Ariana Grande,14kYOiFVPb7E7NfFbqhdln,0.24,0.0217,0.708,0.454,0,0.073,0.0395
Ariana Grande,0XOnMqLQDO89iAg7dWWwnG,0.304,0.43,0.652,0.31,1.16e-05,0.182,0.0509
Ariana Grande,7u6DMPznGbpziuEgCE0JGQ,0.528,0.657,0.604,0.449,0,0.0932,0.0353
Ariana Grande,1rNNOKF4kiaNmdkpIKNsvd,0.431,0.943,0.336,0.231,0,0.183,0.0493
Ariana Grande,5xSDN95vD3KB25jBwuEZV3,0.854,0.0793,0.794,0.759,0,0.0804,0.0534
Ariana Grande,2uNre8fPMLoYIVj1P93qVE,0.702,0.0126,0.876,0.55,2.84e-05,0.0272,0.161
Ariana Grande,5F66aRuoZMrrvc7U7eTR1y,0.627,0.391,0.831,0.485,1.92e-05,0.12,0.151
Ariana Grande,1ChPiAIS5RGNUQY4ohyfXG,0.28,0.0233,0.602,0.658,5.78e-05,0.229,0.055
Ariana Grande,5sT3app9Wcu4FAGnNs9oZR,0.464,0.256,0.722,0.461,0,0.214,0.0319
Ariana Grande,6NPK12AruoBw2PPBQuku95,0.737,0.107,0.848,0.601,7.75e-06,0.108,0.0399
Ariana Grande,7sPbp28sThpD4opAhQsMTx,0.658,0.191,0.711,0.612,0,0.0974,0.0437
Ariana Grande,4vlnIIEJCooktVkmXtpjgZ,0.417,0.0232,0.378,0.646,1.04e-05,0.0941,0.0594
Ariana Grande,4wZqeCVR3fwS5MFoRtAnia,0.361,0.04,0.701,0.713,3.14e-06,0.267,0.0547
Ariana Grande,3bcNXYA4kZYCNNNnLkAgKU,0.346,0.0575,0.761,0.818,0,0.11,0.106
Ariana Grande,7qWNz2bGSyULFLGMFqmjY8,0.0576,0.167,0.592,0.542,0,0.139,0.073
Ariana Grande,0Tf9Mwk7DwysEajSNGa8n2,0.24,0.0213,0.694,0.453,0,0.0795,0.0397
Ariana Grande,02Qo5DFgoGTiBGo4ZUvjXm,0.304,0.429,0.654,0.312,8.59e-06,0.19,0.0508
Ariana Grande,6euozmIGRL6aVin2ksJEJ2,0.531,0.651,0.604,0.45,0,0.0934,0.0354
Ariana Grande,1TuSAhOzTqoFf7BZxBl6nz,0.363,0.347,0.727,0.48,0,0.108,0.0434
Ariana Grande,2hLYQ60kR5lpf86EZwed8T,0.202,0.808,0.638,0.315,1.08e-05,0.211,0.0323
